label,cat_3,value,cat_6,num_date_review,location_id,cat_8,cat_10,cat_11,com_type,cat_12,unknown_var_7,unknown_var_8,unknown_var_9,unknown_var_13,unknown_var_17,social_friend_count,delta_time,delta_date,age
0,L,6440000.0,L,128.0,L,M,M,L,M,M1,22.0,9.192388155,15.5,0.89,,0.0,0.003,-1455.0,34.0
1,L,7366000.0,L,102.0,L,L,M,L,M,L,0.0,,0.0,0.92,3640.0,572.0,15.274,-1307.0,38.0
1,,,,,,,,,,,40.0,43.68981575,-3.6,,,0.0,,,
1,,,,,,,,,,,45.0,,45.0,,,1410.0,,,
0,L,1390000.0,L,24.0,L,L,M,M,M,L,0.0,49.07477288,-28.33333333,0.08,4013.0,1327.0,0.0,1096.0,41.0
0,L,3841000.0,L,1.0,L,M,L,L,L,L,,,,0.41,1435.0,2219.0,0.0,,31.0
0,,,,,,,,,,,,,,,1445.0,120.0,,,
0,L,2700000.0,L,0.0,L,M,L,L,L,L,,,,0.29,2893.0,2865.0,0.0,,34.0
0,,,,,,,,,,,-97.0,,-97.0,,,1028.0,,,
0,L,1390000.0,L,24.0,L,L,M,M,M,L,,,,0.08,4013.0,1327.0,0.0,1096.0,41.0
0,,,,,,,,,,,,,,,,4898.0,,,
0,,,,,,,,,,,10.0,23.27444951,-4.8,,,6.0,,,
1,,,,,,,,,,,0.0,,0.0,,,11.0,,,
0,,,,,,,,,,,,,,,,30.0,,,
1,,,,,,,,,,,26.0,61.80884511,-11.66666667,,,0.0,,,
0,,,,,,,,,,,,,,,1799.0,1003.0,,,
0,,,,,,,,,,,,,,,-25.0,49.0,,,
0,,,,,,,,,,,,,,,,369.0,,,
1,,,,,,,,,,,3.0,19.70617501,-8.5,,336.0,536.0,,,
1,,,,,,,,,,,39.0,14.54549513,6.714285714,,,1537.0,,,
1,,,,,,,,,,,8.0,5.656854249,4.0,,1084.0,2051.0,,,
1,L,894000.0,L,36.0,L,L,M,M,S,L,41.0,19.51068084,12.0,0.01,1094.0,0.0,0.744,735.0,31.0
0,L,6270000.0,L,7.0,L,L,L,L,L,L,17.0,9.192388155,10.5,0.88,,0.0,0.231,1591.0,26.0
1,,,,,,,,,,,50.0,124.4507935,-38.0,,,0.0,,,
0,,,,,,,,,,,,,,,,0.0,,,
1,L,5030000.0,L,87.0,L,L,L,L,L,L,,,,0.77,,1183.0,0.111,-854.0,42.0
1,,,,,,,,,,,12.0,6.92820323,4.0,,,0.0,,,
1,,,,,,,,,,,26.0,,26.0,,3266.0,1239.0,,,
0,L,4258600.0,L,21.0,L,L,L,L,L,M1,,,,0.49,,0.0,317.885,1189.0,41.0
1,L,5000000.0,L,10.0,L,L,L,L,L,L,,,,0.77,,716.0,1.543,1522.0,28.0
0,,,,,,,,,,,87.0,34.2018518,18.16666667,,1815.0,0.0,,,
0,,,,,,,,,,,62.0,,62.0,,,296.0,,,
0,,,,,,,,,,,3.0,1.211060142,0.666666667,,,117.0,,,
0,L,5050000.0,L,16.0,L,L,L,L,L,M,0.0,24.82606158,-14.33333333,0.77,699.0,338.0,8.402,1310.0,37.0
1,,,,,,,,,,,-146.0,,-146.0,,1435.0,0.0,,,
0,,,,,,,,,,,33.0,,33.0,,,675.0,,,
1,L,2954000.0,L,36.0,L,S1,M1,L,S1,L,40.0,18.94509611,11.75,0.3,1438.0,397.0,0.028,735.0,35.0
0,,,,,,,,,,,,,,,2902.0,745.0,,,
0,,,,,,,,,,,,,,,,365.0,,,
0,L,4475000.0,L,0.0,L,L,L,L,L,L,,,,0.6,339.0,345.0,25.699,1797.0,33.0
0,L,3652000.0,L,0.0,L,L,M,L,M,L,22.0,,22.0,0.38,,731.0,21.678,1802.0,38.0
1,,,,,,,,,,,81.0,56.56854249,41.0,,,0.0,,,
0,L,4471530.0,L,5.0,L,L,L,L,L,L,0.0,,0.0,0.6,1069.0,378.0,0.0,1687.0,25.0
1,,,,,,,,,,,-48.0,,-48.0,,,163.0,,,
1,L,3486600.0,L,44.0,L,M,M,L,M,L,78.0,55.15432893,39.0,0.35,1808.0,670.0,3.98,501.0,35.0
0,L,6000000.0,L,2.0,L,S,L,L,L,,37.0,15.35252422,10.2,0.87,,0.0,0.031,1736.0,32.0
0,L,3069400.0,L,41.0,L,M1,M1,L,S1,L,54.0,112.0282702,-23.5,0.3,1823.0,0.0,2.119,585.0,28.0
1,L,3069400.0,L,41.0,L,M1,M1,L,S1,L,54.0,97.58688436,-18.8,0.3,,0.0,2.119,585.0,28.0
0,,,,,,,,,,,,,,,,0.0,,,
0,,,,,,,,,,,2.0,,2.0,,,375.0,,,
1,L,3307000.0,L,30.0,L,L,M,L,M,L,9.0,55.73448962,-24.66666667,0.33,2526.0,8.0,268.065,901.0,32.0
1,L,4013000.0,L,17.0,L,M,L,L,L,,-101.0,,-101.0,0.44,,0.0,0.0,1315.0,33.0
0,L,3306300.0,L,13.0,L,L,M,L,M,L,0.0,,0.0,0.33,,458.0,2.833,1429.0,35.0
0,L,4240000.0,L,22.0,L,L,M,L,M,M1,35.0,23.33452378,18.5,0.49,714.0,0.0,1.989,1171.0,36.0
1,L,1150000.0,L,0.0,M1,M1,M,S1,S,M,,,,0.08,1080.0,1987.0,0.0,,25.0
0,L,5073400.0,L,77.0,L,L,M,L,M,L,42.0,19.25919694,17.25,0.77,,0.0,0.012,-512.0,33.0
0,L,4472600.0,L,8.0,L,M,L,L,L,L,,,,0.6,1090.0,46.0,0.719,1553.0,28.0
0,,,,,,,,,,,88.0,,88.0,,,0.0,,,
0,L,3471615.0,L,61.0,L,L,M,L,M,L,77.0,51.61879503,40.5,0.35,3994.0,4988.0,0.433,-24.0,29.0
1,,,,,,,,,,,11.0,7.778174593,5.5,,701.0,0.0,,,
1,,,,,,,,,,,73.0,33.33041654,25.25,,,0.0,,,
1,L,894000.0,L,12.0,L,L,M,M,S,L,,,,0.01,,199.0,1.249,1455.0,27.0
1,,,,,,,,,,,5.0,2.645751311,2.0,,,0.0,,,
0,,,,,,,,,,,0.0,,0.0,,,575.0,,,
0,L,3306300.0,L,31.0,L,L,M,L,M,L,,,,0.33,1080.0,381.0,0.472,852.0,28.0
0,L,3471615.0,L,56.0,L,L,M,L,M,L,63.0,38.89087297,35.5,0.35,,0.0,20.786,127.0,29.0
0,,,,,,,,,,,,,,,,1090.0,,,
0,M,4258600.0,L,19.0,L,L,L,L,L,L,,,,0.49,,1065.0,1.753,1234.0,32.0
1,L,1490000.0,L,0.0,L,L,M,M,M,M,27.0,79.45508864,-24.88888889,0.12,,0.0,7.981,1841.0,24.0
0,,,,,,,,,,,0.0,0.0,0.0,,1808.0,0.0,,,
1,L,5423000.0,L,0.0,L,L,L,L,L,L,13.0,,13.0,0.83,,884.0,0.69,1799.0,34.0
0,L,7609000.0,L,233.0,L,L,L,L,L,L,,,,0.93,,503.0,286.967,-1457.0,47.0
1,,,,,,,,,,,49.0,115.7857216,-20.33333333,,,38.0,,,
0,L,4300000.0,L,4.0,L,L,L,L,L,L,89.0,45.254834,57.0,0.52,345.0,0.0,0.924,1708.0,37.0
0,,,,,,,,,,,26.0,46.66904756,-7.0,,,4220.0,,,
1,L,3651375.0,L,0.0,L,L,M,L,M,M1,,,,0.38,,0.0,0.648,1796.0,27.0
0,L,2898000.0,L,44.0,L,L,L,L,L,L,,,,0.29,,1946.0,0.0,,32.0
0,,,,,,,,,,,6.0,33.04542328,-16.0,,,1621.0,,,
1,,,,,,,,,,,10.0,10.27131929,-0.5,,,4970.0,,,
0,,,,,,,,,,,,,,,,562.0,,,
0,,,,,,,,,,,0.0,0.0,0.0,,,4970.0,,,
1,L,4300000.0,L,9.0,L,L,M,L,M,S1,9.0,1.414213562,8.0,0.52,,20.0,8.971,1555.0,38.0
0,M,5400000.0,L,108.0,L,L,M,L,M,L,6.0,30.022214,-11.33333333,0.83,5449.0,159.0,0.0,-1464.0,43.0
1,,,,,,,,,,,0.0,0.0,0.0,,1808.0,0.0,,,
1,L,3808000.0,L,15.0,L,L,M,L,M,L,17.0,,17.0,0.41,,247.0,0.66,1370.0,43.0
1,L,3988900.0,L,8.0,L,L,M,L,M,L,,,,0.43,,0.0,0.001,1586.0,31.0
0,,,,,,,,,,,-26.0,,-26.0,,1821.0,100.0,,,
1,,,,,,,,,,,49.0,27.15388247,17.66666667,,,707.0,,,
0,L,4300000.0,L,2.0,L,L,L,L,L,M,57.0,,57.0,0.52,1818.0,590.0,8.333,1759.0,29.0
0,L,4470000.0,L,115.0,L,M,L,L,L,L,23.0,10.4363148,8.75,0.6,3989.0,1854.0,2.828,-1454.0,37.0
0,,,,,,,,,,,0.0,0.0,0.0,,1808.0,0.0,,,
0,,,,,,,,,,,3.0,1.414213562,2.0,,,1020.0,,,
0,L,4012500.0,L,69.0,L,L,L,L,L,M,147.0,103.9446968,73.5,0.44,,1862.0,0.0,-272.0,32.0
0,,,,,,,,,,,1.0,0.707106781,0.5,,,0.0,,,
0,L,4200000.0,L,45.0,L,L,L,L,L,L,,,,0.49,2531.0,0.0,0.0,467.0,38.0
1,M,3471615.0,L,52.0,L,L,M,L,M,L,,,,0.35,,877.0,0.0,250.0,29.0
0,L,4177960.0,L,84.0,L,M,M1,L,S1,L,23.0,79.41452428,-17.33333333,0.48,,139.0,1.425,-727.0,38.0
0,L,3101000.0,L,63.0,L,L,M1,L,S1,L,,,,0.31,4014.0,2277.0,57.988,-151.0,34.0
0,,,,,,,,,,,68.0,116.2742448,-45.2,,,837.0,,,
0,L,3130800.0,L,0.0,L,L,L,M1,L,S1,,,,0.31,,0.0,184.61,1826.0,33.0
1,,,,,,,,,,,21.0,83.93628536,-28.6,,,310.0,,,
1,L,3129000.0,L,65.0,L,M,M,L,M,L,55.0,27.62245463,26.0,0.31,,213.0,2.159,-152.0,30.0
0,,,,,,,,,,,,,,,-24.0,0.0,,,
0,,,,,,,,,,,64.0,24.31666095,23.6,,,680.0,,,
0,,,,,,,,,,,20.0,10.21273715,7.4,,,0.0,,,
0,,,,,,,,,,,36.0,56.199051,-12.33333333,,2185.0,912.0,,,
0,L,3129000.0,L,65.0,L,M,M,L,M,L,55.0,36.01648015,-1.85,0.31,1798.0,213.0,2.159,-152.0,30.0
0,,,,,,,,,,,61.0,34.93326972,20.66666667,,,4971.0,,,
0,L,1390000.0,L,24.0,M1,M,M,S1,M,M,,,,0.08,1439.0,28.0,15.019,1076.0,26.0
1,L,4687540.0,L,138.0,L,M,M1,L,S1,L,0.0,,0.0,0.69,712.0,781.0,0.003,-1667.0,50.0
0,L,973000.0,L,36.0,L,L,M,M,,M1,35.0,20.20725942,11.66666667,0.03,,59.0,264.276,742.0,26.0
0,L,3472000.0,L,0.0,L,L,M,L,M,M1,3.0,1.414213562,2.0,0.35,1813.0,1468.0,0.0,,25.0
0,L,4258600.0,L,11.0,L,L,L,L,L,L,95.0,77.60338726,-6.428571429,0.49,,278.0,321.266,1497.0,34.0
1,L,4475000.0,L,0.0,L,M,L,L,L,M,40.0,18.29389698,19.0,0.6,,0.0,0.097,1821.0,29.0
1,L,3970000.0,L,0.0,L,L,M,L,M,L,43.0,,43.0,0.43,,0.0,0.0,1811.0,35.0
0,L,973000.0,L,36.0,L,L,M,M,,M1,0.0,,0.0,0.03,,59.0,264.276,742.0,26.0
0,,,,,,,,,,,49.0,27.20906712,17.66666667,,,0.0,,,
0,L,3472000.0,L,0.0,L,L,M,L,M,M1,6.0,1.754116039,0.923076923,0.35,1813.0,1468.0,0.0,,25.0
0,L,2847800.0,L,61.0,L,L,L,M1,L,S,,,,0.29,,0.0,0.254,-40.0,31.0
0,,,,,,,,,,,11.0,,11.0,,,677.0,,,
0,L,973000.0,L,0.0,L,L,L,M,L,L,,,,0.03,1431.0,9.0,38.711,1854.0,32.0
0,,,,,,,,,,,22.0,,22.0,,,1016.0,,,
1,L,1490000.0,L,12.0,L,L,M1,M,S1,L,45.0,29.69848481,24.0,0.12,,138.0,0.888,1458.0,50.0
0,,,,,,,,,,,11.0,,11.0,,,559.0,,,
0,L,4258600.0,L,0.0,L,L,L,L,L,L,4.0,1.414213562,3.0,0.49,3258.0,2722.0,27.577,1809.0,31.0
1,L,973000.0,L,0.0,L,L,L,M,L,L,2.0,0.567043615,0.192307692,0.03,1431.0,9.0,38.711,1854.0,32.0
0,,,,,,,,,,,45.0,69.49100661,-4.0,,,0.0,,,
0,L,2688000.0,L,0.0,L,L,M,M1,S,L,0.0,0.0,0.0,0.28,1800.0,0.0,0.0,1807.0,30.0
0,L,2235000.0,L,19.0,L,M,L,L,L,L,,,,0.28,,0.0,1.759,1251.0,33.0
1,L,2235000.0,L,19.0,L,M,L,L,L,L,,,,0.28,,0.0,1.759,1251.0,33.0
0,,,,,,,,,,,18.0,8.621678104,8.666666667,,-27.0,1.0,,,
1,L,2235000.0,L,19.0,L,M,L,L,L,L,31.0,13.40522286,8.8,0.28,,0.0,1.759,1251.0,33.0
0,,,,,,,,,,,,,,,,0.0,,,
1,,,,,,,,,,,6.0,4.242640687,3.0,,-25.0,3559.0,,,
0,L,3660000.0,L,12.0,L,L,M,L,M,S1,15.0,10.60660172,7.5,0.38,,3148.0,6.524,1440.0,25.0
0,L,4827600.0,L,132.0,L,M1,M1,L,S1,L,,,,0.74,4014.0,0.0,0.221,-1457.0,45.0
1,L,1050000.0,L,0.0,L,L,L,M,L,L,,,,0.05,,0.0,0.0,58.0,45.0
1,,,,,,,,,,,4.0,,4.0,,,0.0,,,
0,,,,,,,,,,,26.0,102.5304833,-46.5,,-28.0,1070.0,,,
0,L,3978300.0,L,72.0,L,S,L,L,L,L,2.0,120.3370267,-59.5,0.43,1806.0,1095.0,1.002,-361.0,42.0
0,,,,,,,,,,,-73.0,,-73.0,,,0.0,,,
1,,,,,,,,,,,15.0,5.656854249,11.0,,,1288.0,,,
1,,,,,,,,,,,-44.0,,-44.0,,,3075.0,,,
0,L,3400000.0,L,93.0,L,L,L,L,L,L,20.0,,20.0,0.35,3281.0,0.0,316.265,-1000.0,35.0
1,L,7596020.0,L,242.0,L,M1,M,L,M,L,26.0,43.15862216,-9.0,0.92,,629.0,2.955,-1453.0,46.0
0,,,,,,,,,,,-24.0,,-24.0,,708.0,0.0,,,
1,,,,,,,,,,,10.0,3.150207854,2.066666667,,,0.0,,,
0,,,,,,,,,,,0.0,,0.0,,,0.0,,,
0,,,,,,,,,,,11.0,31.88913085,-11.75,,,477.0,,,
0,,,,,,,,,,,4.0,,4.0,,,0.0,,,
1,,,,,,,,,,,36.0,21.92031022,20.5,,,103.0,,,
0,,,,,,,,,,,,,,,,0.0,,,
0,,,,,,,,,,,18.0,,18.0,,725.0,0.0,,,
0,,,,,,,,,,,,,,,,832.0,,,
0,,,,,,,,,,,4.0,2.828427125,2.0,,,0.0,,,
1,,,,,,,,,,,,,,,,761.0,,,
1,L,4313700.0,L,52.0,L,L,M,M1,S,L,37.0,10.35522908,4.307692308,0.52,-18.0,0.0,2.789,196.0,28.0
0,L,4280000.0,L,6.0,L,S,L,L,L,M,27.0,14.8492424,16.5,0.49,,0.0,0.81,1645.0,40.0
0,L,4313700.0,L,52.0,L,L,M,M1,S,L,12.0,5.560275773,3.75,0.52,-18.0,0.0,2.789,196.0,28.0
1,,,,,,,,,,,,,,,,225.0,,,
1,,,,,,,,,,,14.0,47.23310986,-13.16666667,,,524.0,,,
0,L,1650000.0,L,0.0,L,L,L,M1,L,L,15.0,6.0,9.0,0.27,,23.0,0.0,,34.0
1,L,4313700.0,L,52.0,L,L,M,M1,S,L,2.0,1.0,1.0,0.52,,0.0,2.789,196.0,28.0
1,,,,,,,,,,,,,,,,2814.0,,,
0,,,,,,,,,,,,,,,337.0,0.0,,,
0,,,,,,,,,,,,,,,,1745.0,,,
0,,,,,,,,,,,,,,,,82.0,,,
1,,,,,,,,,,,,,,,4011.0,75.0,,,
1,,,,,,,,,,,,,,,,371.0,,,
1,,,,,,,,,,,4.0,,4.0,,,0.0,,,
1,,,,,,,,,,,1.0,,1.0,,,0.0,,,
0,,,,,,,,,,,8.0,3.862210075,2.25,,,2644.0,,,
0,,,,,,,,,,,56.0,51.87398439,-5.923076923,,1823.0,0.0,,,
0,L,3552400.0,L,1.0,L,M,M,L,M,M1,,,,0.35,3264.0,1277.0,0.0,1786.0,32.0
0,L,9500000.0,L,2.0,S,L,L,L,L,L,19.0,6.562519841,8.666666667,0.95,,1421.0,0.728,1765.0,28.0
0,,,,,,,,,,,,,,,1812.0,1095.0,,,
0,,,,,,,,,,,8.0,3.38765265,2.142857143,,354.0,180.0,,,
0,L,9562000.0,L,0.0,L,L,L,L,L,M1,4.0,2.0,2.0,0.95,,0.0,2.644,1799.0,36.0
0,L,3552400.0,L,5.0,L,L,M,L,M,L,,,,0.35,1083.0,2066.0,0.0,1681.0,26.0
0,L,5000000.0,L,46.0,L,L,M,L,M,L,0.0,2.121320344,-1.5,0.77,2162.0,4148.0,0.003,426.0,34.0
0,,,,,,,,,,,,,,,340.0,0.0,,,
1,L,4081000.0,L,20.0,L,L,M,L,M,M,0.0,75.66042559,-53.5,0.44,3623.0,0.0,0.018,1206.0,36.0
1,M,4400000.0,L,19.0,L,L,M,L,M,L,,,,0.6,3636.0,799.0,18.792,1126.0,35.0
0,L,4600000.0,L,90.0,L,L,L,L,L,L,30.0,,30.0,0.69,,0.0,0.0,-926.0,28.0
1,L,4258600.0,L,0.0,L,L,L,L,L,L,,,,0.49,,0.0,0.0,1809.0,38.0
1,L,2963610.0,L,0.0,L,M1,M,L,M,M,16.0,5.131601439,10.33333333,0.3,,0.0,11.715,1797.0,30.0
0,L,894000.0,L,48.0,L,L,M,M,M,L,,,,0.01,2164.0,1035.0,0.923,346.0,28.0
0,L,834000.0,L,36.0,L,L,M,M,,L,,,,0.01,,305.0,0.004,717.0,37.0
0,L,2963610.0,L,0.0,L,M1,M,L,M,M,9.0,,9.0,0.3,1457.0,0.0,11.715,1797.0,30.0
0,L,3615300.0,L,100.0,L,M,M,L,M,L,9.0,4.509249753,2.5,0.38,3271.0,4728.0,0.002,-1213.0,33.0
1,L,1043000.0,L,0.0,L,L,M,M,M,L,0.0,,0.0,0.05,,669.0,0.005,1849.0,30.0
0,L,4914000.0,L,0.0,L,L,M,L,M,,,,,0.76,4004.0,0.0,0.0,,44.0
0,L,3486600.0,L,51.0,L,M,M,L,M,L,,,,0.35,1436.0,4652.0,0.01,277.0,31.0
0,L,4470000.0,L,18.0,L,L,M,L,M,S,4.0,2.121320344,2.5,0.6,2166.0,1769.0,4.982,1262.0,34.0
0,,,,,,,,,,,0.0,0.0,0.0,,728.0,0.0,,,
0,,,,,,,,,,,,,,,,938.0,,,
0,L,4400000.0,L,8.0,L,L,M,L,S,M1,,,,0.6,,957.0,4.54,1572.0,33.0
0,L,5500000.0,L,18.0,L,M,M,L,M,L,,,,0.84,,0.0,33.862,1280.0,30.0
0,,,,,,,,,,,20.0,30.13082585,-4.666666667,,,3371.0,,,
0,L,3777100.0,L,2.0,L,M,M,L,M,L,0.0,12.02081528,-8.5,0.39,,732.0,0.0,1726.0,34.0
0,,,,,,,,,,,,,,,,0.0,,,
0,L,3969700.0,L,22.0,L,L,M,L,M,L,2.0,,2.0,0.43,,42.0,0.833,1137.0,29.0
0,L,1043000.0,L,0.0,L,L,M,M,,L,1.0,,1.0,0.05,3285.0,0.0,0.011,1852.0,35.0
0,L,3800000.0,L,12.0,L,L,M,L,S,L,,,,0.41,2893.0,0.0,0.0,,38.0
0,,,,,,,,,,,4.0,2.061552813,1.75,,,2752.0,,,
1,,,,,,,,,,,4.0,2.828427125,2.0,,,2752.0,,,
1,L,3441000.0,L,9.0,L,L,M,L,M,M,,,,0.35,,0.0,0.0,1556.0,31.0
0,L,3777100.0,L,4.0,L,L,M,L,M,M1,26.0,,26.0,0.39,4359.0,159.0,15.542,1707.0,39.0
0,,,,,,,,,,,,,,,,0.0,,,
0,,,,,,,,,,,,,,,,0.0,,,
1,L,4480000.0,L,3.0,L,L,L,L,L,M1,,,,0.6,3275.0,0.0,16.258,1751.0,41.0
1,L,4600000.0,L,22.0,L,L,M,L,M,L,2.0,1.414213562,1.0,0.69,,1414.0,0.001,1157.0,34.0
0,,,,,,,,,,,16.0,7.274384281,10.75,,3261.0,1786.0,,,
0,L,1490000.0,L,103.0,M,S,M1,L,S1,L,41.0,28.28427125,21.0,0.12,1443.0,193.0,0.0,-1300.0,31.0
0,L,5930400.0,L,94.0,L,M,M,L,M,M1,,,,0.86,,1218.0,0.001,-1030.0,40.0
0,,,,,,,,,,,,,,,,0.0,,,
0,,,,,,,,,,,0.0,35.79571669,-20.66666667,,,0.0,,,
1,L,2415000.0,L,29.0,L,L,M,M1,M,L,18.0,83.43860018,-41.0,0.28,,1846.0,10.492,937.0,28.0
0,L,3978300.0,L,67.0,L,M1,M1,L,S1,L,,,,0.43,1065.0,1965.0,0.0,-213.0,35.0
0,M,3530000.0,L,10.0,L,L,M,L,M,L,9.0,9.504384953,-0.666666667,0.35,,207.0,0.003,1232.0,28.0
0,L,3777100.0,L,12.0,L,L,M,L,M,L,4.0,,4.0,0.39,1430.0,3581.0,3.462,1461.0,26.0
1,L,3110000.0,L,1.0,L,M,L,L,L,L,17.0,33.88509997,-5.2,0.31,,604.0,0.0,1788.0,32.0
0,,,,,,,,,,,6.0,3.535533906,3.5,,3989.0,1219.0,,,
1,L,3650000.0,L,0.0,L,L,M,L,M,S1,,,,0.38,2169.0,0.0,942.534,,27.0
1,,,,,,,,,,,85.0,37.87149324,32.25,,358.0,7.0,,,
1,L,2495040.0,L,104.0,L,L,M,M1,M,L,53.0,26.83902631,22.66666667,0.28,4013.0,743.0,0.0,-1347.0,34.0
0,L,4580000.0,L,0.0,L,L,M,L,M,S1,200.0,158.7143661,-15.25,0.62,2187.0,11.0,1.777,1800.0,26.0
0,L,2771400.0,L,9.0,L,M,M1,L,S1,L,0.0,,0.0,0.29,1438.0,3056.0,0.0,1561.0,29.0
1,,,,,,,,,,,6.0,,6.0,,,2.0,,,
1,L,4460000.0,L,39.0,L,L,M,L,M,M1,30.0,10.17895432,7.5,0.6,,0.0,0.004,640.0,29.0
0,L,3306300.0,L,56.0,L,M,M,L,M,L,,,,0.33,,27.0,0.0,121.0,29.0
1,L,2844000.0,L,11.0,L,L,M,L,M,L,,,,0.29,2170.0,288.0,0.0,,32.0
0,,,,,,,,,,,6.0,3.214550254,2.333333333,,3989.0,1219.0,,,
1,,,,,,,,,,,8.0,3.0,5.0,,2917.0,367.0,,,
1,,,,,,,,,,,12.0,60.81118318,-31.0,,,96.0,,,
0,L,3306300.0,L,56.0,L,M,M,L,M,L,9.0,2.828427125,7.0,0.33,1439.0,27.0,0.0,121.0,29.0
1,L,5271300.0,L,65.0,L,M,M,L,M,L,,,,0.81,,0.0,0.07,-148.0,34.0
1,M,3978300.0,L,63.0,L,S,M,L,M,L,3.0,,3.0,0.43,2181.0,3078.0,0.039,-107.0,32.0
0,,,,,,,,,,,14.0,6.92820323,6.0,,1436.0,0.0,,,
1,L,2503200.0,L,61.0,L,M,M,L,M,L,,,,0.28,1065.0,650.0,0.076,-30.0,38.0
0,L,4580000.0,L,0.0,L,L,M,L,M,S1,200.0,158.7143661,-15.25,0.62,2187.0,11.0,1.777,1800.0,26.0
1,L,4472600.0,L,104.0,L,L,L,L,L,M,,,,0.6,,0.0,0.69,-1365.0,31.0
0,S1,4500000.0,L,14.0,L,L,L,L,L,L,,,,0.62,4000.0,323.0,1.301,1385.0,44.0
0,L,4940000.0,L,0.0,L,L,L,L,L,S,,,,0.76,1438.0,1563.0,5.375,1806.0,32.0
1,,,,,,,,,,,2.0,1.0,1.0,,,1195.0,,,
0,L,1490000.0,L,32.0,M1,M,M,L,,L,26.0,9.192388155,19.5,0.12,,0.0,4.44,867.0,26.0
0,L,4917000.0,L,213.0,L,S,M,L,M,L,,,,0.76,,381.0,1.025,-1456.0,54.0
1,M,4295670.0,L,130.0,L,M1,M,L,M,L,28.0,84.86280945,-34.375,0.49,,4963.0,0.0,-1534.0,38.0
0,M,4295670.0,L,130.0,L,M1,M,L,M,L,28.0,47.05493244,-6.166666667,0.49,2528.0,4963.0,0.0,-1534.0,38.0
1,,,,,,,,,,,7.0,2.081665999,5.333333333,,,19.0,,,
0,,,,,,,,,,,63.0,31.5,15.75,,,3.0,,,
1,,,,,,,,,,,28.0,11.35781669,15.0,,,316.0,,,
0,L,4331000.0,L,55.0,L,L,M,L,M,L,33.0,13.12630946,23.4,0.52,2539.0,1227.0,7.388,152.0,31.0
0,,,,,,,,,,,7.0,,7.0,,350.0,512.0,,,
0,L,4940000.0,L,0.0,L,L,L,L,L,S,20.0,7.791020472,4.5,0.76,1438.0,1563.0,5.375,1806.0,32.0
0,,,,,,,,,,,,,,,,584.0,,,
0,L,3978300.0,L,84.0,L,S,M,L,M,L,,,,0.43,,2814.0,0.005,-726.0,34.0
1,,,,,,,,,,,,,,,337.0,0.0,,,
0,L,4940000.0,L,33.0,L,L,M,L,M,S,5.0,,5.0,0.76,2550.0,0.0,5.39,826.0,33.0
0,,,,,,,,,,,0.0,,0.0,,-4.0,718.0,,,
0,,,,,,,,,,,32.0,12.72792206,8.0,,,12.0,,,
1,L,3988900.0,L,62.0,L,L,M,L,M,,53.0,18.19209666,13.42857143,0.43,,0.0,6.513,-63.0,33.0
0,L,9409600.0,L,115.0,L,L,L,L,L,S1,0.0,,0.0,0.95,2892.0,370.0,1.512,-1674.0,35.0
0,,,,,,,,,,,7.0,2.898275349,2.0,,,0.0,,,
1,L,5789200.0,L,146.0,L,M,M,L,M,M1,23.0,24.27962108,-3.0,0.85,,357.0,0.003,-1457.0,38.0
0,L,11173000.0,L,11.0,L,L,L,L,L,L,,,,0.97,,357.0,0.052,1480.0,35.0
0,,,,,,,,,,,,,,,,0.0,,,
0,L,2620500.0,L,22.0,L,L,L,M1,L,S1,53.0,36.76955262,27.0,0.28,,1740.0,0.0,1163.0,38.0
0,L,1210000.0,L,0.0,L,L,M,M,M,L,1.0,0.707106781,0.5,0.08,3265.0,1958.0,0.0,,32.0
1,,,,,,,,,,,,,,,350.0,0.0,,,
0,L,3486600.0,L,27.0,L,M,M,L,M,L,0.0,,0.0,0.35,2913.0,922.0,6.776,1014.0,31.0
1,L,3969700.0,L,65.0,L,L,M,L,M,M,9.0,34.07345007,-15.0,0.43,,114.0,0.003,-183.0,33.0
1,,,,,,,,,,,32.0,14.52583905,18.0,,,113.0,,,
0,,,,,,,,,,,36.0,13.89244399,16.5,,-6.0,605.0,,,
1,,,,,,,,,,,,,,,,0.0,,,
0,L,3965955.0,L,30.0,L,L,M,L,M,L,1.0,0.707106781,0.5,0.43,,0.0,0.001,917.0,25.0
1,,,,,,,,,,,14.0,43.59504304,-11.55555556,,-10.0,209.0,,,
1,,,,,,,,,,,1.0,0.707106781,0.5,,,0.0,,,
1,,,,,,,,,,,1.0,0.577350269,0.333333333,,,1418.0,,,
0,,,,,,,,,,,12.0,33.54634321,-7.75,,,549.0,,,
0,,,,,,,,,,,9.0,6.363961031,4.5,,,0.0,,,
0,L,5320533.0,L,87.0,L,L,L,L,L,L,,,,0.82,,1482.0,0.218,-818.0,29.0
0,L,3777100.0,L,72.0,L,S,M,L,M,M1,69.0,36.66515148,26.66666667,0.39,1087.0,3288.0,0.003,-366.0,29.0
0,L,4260000.0,L,4.0,L,L,L,L,L,L,29.0,72.23341794,-18.5,0.49,,0.0,1.284,1704.0,35.0
0,L,3503000.0,L,5.0,L,M,M,L,M,L,,,,0.35,,1172.0,0.0,,30.0
0,L,4980000.0,L,63.0,L,L,M,L,M,S,,,,0.76,707.0,0.0,3.207,-116.0,28.0
0,L,4500000.0,L,29.0,L,L,L,L,L,M1,9.0,,9.0,0.62,721.0,0.0,0.003,,27.0
